,Label,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7a-3,hsa-let-7b,hsa-let-7c,hsa-let-7d,hsa-let-7e,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g,hsa-let-7i,hsa-mir-100,hsa-mir-101-1,hsa-mir-101-2,hsa-mir-103-1,hsa-mir-103-2,hsa-mir-106a,hsa-mir-106b,hsa-mir-107,hsa-mir-10a,hsa-mir-10b,hsa-mir-125a,hsa-mir-125b-1,hsa-mir-126,hsa-mir-127,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-1287,hsa-mir-1301,hsa-mir-1307,hsa-mir-130a,hsa-mir-130b,hsa-mir-132,hsa-mir-134,hsa-mir-139,hsa-mir-140,hsa-mir-141,hsa-mir-142,hsa-mir-143,hsa-mir-144,hsa-mir-145,hsa-mir-146a,hsa-mir-146b,hsa-mir-148a,hsa-mir-148b,hsa-mir-149,hsa-mir-150,hsa-mir-151,hsa-mir-152,hsa-mir-155,hsa-mir-15a,hsa-mir-15b,hsa-mir-16-1,hsa-mir-16-2,hsa-mir-17,hsa-mir-181a-1,hsa-mir-181a-2,hsa-mir-181b-1,hsa-mir-181c,hsa-mir-181d,hsa-mir-182,hsa-mir-183,hsa-mir-185,hsa-mir-186,hsa-mir-191,hsa-mir-192,hsa-mir-193a,hsa-mir-193b,hsa-mir-194-1,hsa-mir-194-2,hsa-mir-195,hsa-mir-196a-1,hsa-mir-196b,hsa-mir-197,hsa-mir-199a-1,hsa-mir-199a-2,hsa-mir-199b,hsa-mir-19b-2,hsa-mir-200a,hsa-mir-200b,hsa-mir-200c,hsa-mir-203,hsa-mir-205,hsa-mir-20a,hsa-mir-21,hsa-mir-210,hsa-mir-214,hsa-mir-218-2,hsa-mir-22,hsa-mir-221,hsa-mir-222,hsa-mir-223,hsa-mir-2355,hsa-mir-23a,hsa-mir-23b,hsa-mir-24-1,hsa-mir-24-2,hsa-mir-25,hsa-mir-26a-2,hsa-mir-26b,hsa-mir-27a,hsa-mir-27b,hsa-mir-28,hsa-mir-29a,hsa-mir-29b-1,hsa-mir-29b-2,hsa-mir-29c,hsa-mir-3065,hsa-mir-3074,hsa-mir-30a,hsa-mir-30b,hsa-mir-30c-2,hsa-mir-30d,hsa-mir-30e,hsa-mir-32,hsa-mir-320a,hsa-mir-324,hsa-mir-328,hsa-mir-330,hsa-mir-331,hsa-mir-337,hsa-mir-338,hsa-mir-339,hsa-mir-340,hsa-mir-342,hsa-mir-345,hsa-mir-34a,hsa-mir-3607,hsa-mir-361,hsa-mir-3613,hsa-mir-3647,hsa-mir-365-1,hsa-mir-365-2,hsa-mir-3653,hsa-mir-374a,hsa-mir-374b,hsa-mir-375,hsa-mir-378,hsa-mir-379,hsa-mir-381,hsa-mir-409,hsa-mir-423,hsa-mir-424,hsa-mir-425,hsa-mir-429,hsa-mir-451,hsa-mir-452,hsa-mir-454,hsa-mir-455,hsa-mir-484,hsa-mir-486,hsa-mir-497,hsa-mir-500a,hsa-mir-501,hsa-mir-505,hsa-mir-532,hsa-mir-539,hsa-mir-542,hsa-mir-574,hsa-mir-576,hsa-mir-582,hsa-mir-584,hsa-mir-589,hsa-mir-590,hsa-mir-625,hsa-mir-628,hsa-mir-629,hsa-mir-660,hsa-mir-664,hsa-mir-7-1,hsa-mir-708,hsa-mir-744,hsa-mir-769,hsa-mir-874,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-92a-1,hsa-mir-92a-2,hsa-mir-92b,hsa-mir-93,hsa-mir-96,hsa-mir-98,hsa-mir-99a,hsa-mir-99b
A0D0,Basal,12.52246076,13.5436868,12.56133187,15.80560735,10.28221189,10.84161826,10.37793304,6.035462086,11.69997139,9.548776546,9.922836218,9.139278481,12.81529595,5.919052594,14.35903185,4.450499586,7.394922238,10.57834398,6.555616292,11.93168887,13.79618848,9.674389045,7.605435413,11.74426528,8.77745158,7.305005601,6.937124167,4.696660173,5.594090439,11.54067357,8.69489108,6.012919518,5.990019116,8.719463123,4.752155286,8.858705881,11.62298524,12.71150115,14.27294073,6.163786183,9.310792593,7.471318057,11.87695939,15.42122418,8.877544386,5.563393642,8.971141105,11.49413098,8.060408444,9.546816362,7.559510208,9.868940595,11.61925915,5.966749336,11.79840417,10.43309527,11.15834023,8.77745158,7.168893074,5.328015579,15.56534658,15.07227463,7.189141758,9.225133436,11.09737221,9.82755875,8.698427099,7.286329676,6.035462086,6.281622674,4.954972169,9.172711413,8.929621836,10.26681352,9.88764679,10.84241754,11.31626882,9.464065715,10.98821462,10.35683089,13.83555935,14.63966331,12.44537922,10.05696936,17.44658299,11.30181283,3.882215826,5.328015579,15.14643596,7.377381657,7.605435413,8.269787537,5.433625767,12.89218919,10.26800386,4.06862895,11.46536345,15.13636886,10.37683006,8.90840535,11.06143857,9.511069853,12.37254804,12.70030209,9.358508116,9.254255267,8.456776731,5.328015579,4.578823683,16.88053269,9.326873755,12.05058536,13.8305327,14.75000048,4.516087927,8.99146109,6.850783318,6.079517267,4.381786836,5.594090439,2.724674549,7.795724301,4.752155286,4.90687788,8.043825559,5.966749336,6.900751778,7.02985938,7.620424587,4.516087927,6.035462086,5.001514755,5.132759288,3.668091021,9.893828674,6.91297808,12.40861388,8.698427099,8.545835271,4.153517848,5.001514755,7.795724301,7.463026684,8.530046385,8.736761831,6.475445943,7.635259628,4.638944675,9.971871769,5.682446314,2.931125427,3.416552254,9.005802113,6.785786063,7.728138404,9.837214302,3.111697672,5.710735358,6.949047335,3.547796787,6.689570748,7.084930763,8.103719615,5.499968262,6.972602063,5.328015579,7.795724301,5.467178327,4.857124845,5.253053522,5.894599551,6.875983872,5.919052594,4.06862895,7.649943674,7.762327091,11.55537257,15.62279626,7.567266651,13.93885354,5.253053522,7.286329676,7.714232802,16.05150372
A0SK,Basal,11.80339078,12.80392258,11.83120467,14.51152913,9.616236494,10.41131269,10.04309449,5.583903096,11.69288701,8.28799675,8.895755352,7.924731396,12.87926417,5.540994504,13.82686777,4.361510674,8.011764635,11.5588324,5.530064944,11.83412341,16.36727616,9.327590866,6.819820882,10.74129631,5.962821169,7.179396264,6.597054463,5.184632912,5.415958458,9.168425146,5.870524322,7.807427486,6.235979792,6.256017545,6.04189274,6.663573463,12.66032719,8.176770794,13.65430422,3.219066409,8.18027036,4.892025391,7.986001539,14.06238013,9.170186141,6.543714005,4.336636006,12.86683027,6.295276976,5.583903096,8.253527993,8.294469874,11.59320367,4.120502575,11.89155847,11.79813325,12.17988801,10.30472676,8.296083627,6.436589791,16.8312764,16.17273097,6.430725169,9.14801768,9.185068443,9.358038482,6.314513195,6.116854798,6.026421331,6.32086869,3.599670411,10.93758313,13.36235335,9.02008837,7.869440811,8.606839907,9.142646175,9.728057066,10.64390612,10.65589578,15.1584585,13.52200703,5.594433763,10.44734058,15.82274086,11.429531,1.191585673,4.410009192,13.19680534,3.421883292,2.70059932,3.830995957,6.850895515,11.05850791,12.11176673,5.252697187,10.93939134,15.23586813,10.7879188,8.263460529,8.692657299,11.04681355,10.97256701,8.289617756,4.177646482,4.671055045,7.381410232,4.43366046,3.557235145,13.27631742,8.938745813,9.561602371,13.23279727,13.19880166,6.152924052,8.505863884,5.330349743,3.324035969,3.105855799,5.342894996,2.34912695,7.659818073,5.113197774,4.524568956,6.964851704,4.710314475,5.826536309,6.131390891,7.740259407,4.524568956,3.900536891,3.557235145,3.866185386,3.045734806,9.6990754,6.358424694,16.52510928,7.147570818,6.376842328,1.39803655,2.135002144,7.30652925,5.887750736,8.886144469,7.953648227,4.630697307,4.839874109,3.468425878,8.720565643,4.610087027,7.172384366,2.70059932,7.54778367,4.651017291,6.131390891,8.61591349,1.191585673,7.133197648,4.385963718,4.610087027,7.366127302,3.998940595,5.239338804,4.908998469,7.264285161,4.839874109,7.539632829,3.599670411,2.917410709,6.63835088,6.124141152,5.987000981,5.594433763,3.830995957,16.16257299,16.16349878,11.09349686,15.30812333,6.116854798,13.66624713,6.9361608,6.358424694,7.811946503,15.66817124
A128,Basal,13.62500474,14.62439294,13.62032286,15.78507896,13.03476489,8.188883075,10.13922365,4.041702853,12.88277096,8.879254245,9.269213655,12.75658187,13.55684767,5.510020435,13.53474214,1.60312984,3.377570139,8.310125618,5.890477703,13.82489183,16.38994488,9.329258349,10.06061873,11.03391249,10.80885879,5.32674588,4.855048213,3.237845376,1.999058516,7.384489553,7.189673376,3.584021017,5.83498259,9.643203216,5.415898258,9.153269047,9.386214234,9.314117482,15.46149433,4.515073663,10.66851054,5.020538243,8.738366587,15.02019813,5.86695498,7.032921968,6.766713314,11.11997027,8.901614521,7.160946198,6.642914706,6.222481066,8.606092862,2.110089828,8.010733049,10.91804098,8.855546295,8.10087665,6.522620472,4.631326731,14.44536645,12.66386132,4.96253264,6.868929922,8.732955121,7.776215182,7.359422792,5.415898258,6.595993658,6.638290679,6.595993658,7.284460735,7.763532067,6.595993658,12.25687062,13.00235154,13.33982105,6.363630948,8.756615205,8.723163036,12.60820031,12.64020711,10.75301063,7.236316287,18.15922697,5.540077669,6.282980288,4.886583787,16.07413983,6.191252681,4.70393048,6.016980424,5.194406114,11.39763121,10.50891268,4.123386651,9.893148687,12.42251063,10.68625921,9.1345113,9.519795043,9.939929994,11.77232962,12.04088191,6.868929922,7.131635359,10.77450419,3.027627668,1.60312984,17.02185457,9.376529359,10.04148398,13.25349666,13.24534783,3.764593262,8.171386008,3.584021017,3.421291517,3.13656204,3.730241758,5.635973096,6.845050287,3.830935757,3.13656204,8.061698344,2.213183321,6.642914706,6.178569566,7.475440204,3.584021017,2.640604545,4.870902164,4.250020089,1.60312984,9.012967361,5.67261494,10.18710331,6.385869462,10.89278475,5.777267092,5.973587828,5.966227123,7.217839684,7.597185476,5.520109253,6.009838355,3.764593262,1.262092922,7.236316287,5.168983517,4.149618193,5.405050876,6.440010714,3.925057935,3.862996966,8.315928321,4.554874671,8.781991221,6.100036164,1.999058516,7.118414693,4.410484762,5.156102226,3.027627668,7.648673975,4.388625328,5.859028064,3.695052329,4.320986611,3.377570139,6.956973115,3.33248225,4.069447844,3.18809234,6.522620472,6.487059287,7.660123996,12.16099657,5.55977347,11.37209765,4.149618193,5.468944492,11.00815931,14.18171357
A04D,Basal,12.97105971,13.91545509,12.9993713,14.35405921,12.86138584,11.37821312,10.39881766,5.141828299,12.28454661,10.63006448,9.925034071,9.663622246,12.84743635,4.720001634,15.14632573,4.121364196,7.632326115,10.1775761,6.818629666,12.29114607,14.49854373,9.245928664,8.947731087,13.63712034,8.279793559,7.405709108,6.151952516,5.05817037,5.181905738,10.82852609,5.980765866,5.53123999,7.503833833,7.535112999,5.786497046,9.344124605,14.01405879,10.86360144,13.67029617,5.05817037,11.31822974,7.126507499,10.06018766,16.19528578,8.386543874,6.868598126,6.52346264,11.15226776,6.375785472,7.977923116,5.786497046,11.96882429,10.20214366,5.812260142,11.36195112,9.904222035,10.47941879,7.802652814,8.364946239,6.151952516,16.02940291,15.59945484,6.6287058,10.79742201,12.82368532,9.173233436,8.804258485,6.268205584,6.554323603,7.008889467,4.969361103,10.92318801,7.225700856,10.53269359,9.553369124,10.26529399,10.51711252,9.158244262,11.31598036,11.11069787,14.64898083,13.75254125,7.7962122,9.703748153,17.43736686,10.67200106,5.014448992,4.546670031,15.2784043,5.650292662,4.418345934,7.702887613,5.910944416,12.10533499,9.997003858,5.499875819,10.04261008,14.29039439,9.59106415,9.668919786,9.112319056,9.112319056,12.31104758,11.2574032,8.563833823,8.854718537,9.18560654,6.286701928,8.634132872,13.22352739,9.754463218,11.87567909,13.61773295,15.26173752,5.141828299,9.09405685,7.336377087,5.181905738,3.94627749,5.591994021,2.451512798,8.903473167,6.090113262,7.535112999,7.156988106,5.934595684,8.256523779,4.773440893,8.567620426,3.240008693,2.692520897,5.760265504,5.435024675,5.295861927,9.933862421,7.573281761,16.53006544,6.685568137,7.550501892,3.515643135,4.483934275,8.979345191,7.126507499,8.687309471,9.368206568,6.997705728,4.201534545,4.824971193,10.94008331,7.263544207,3.515643135,5.83757123,9.086158865,6.475896956,8.251824443,10.39242698,3.240008693,6.268205584,8.087478202,6.268205584,9.299281988,7.167006862,6.584538216,6.340809333,6.392960615,6.459686729,7.244746612,5.46781461,4.874724229,9.168254328,6.230485918,6.426709407,5.678581706,4.720001634,11.99155275,11.99788114,10.08813742,12.78110531,6.047363615,14.94580021,6.671561279,7.282100026,10.0165283,15.53043686
A0A7,Her2,11.95240153,12.91096584,11.94589043,14.13824488,11.85949783,8.802796516,10.10994841,5.244961193,11.58983145,9.365976594,10.18485149,11.60644059,12.71716223,5.754433494,14.69323543,4.261835012,4.901659447,8.052316115,5.629986123,13.88656672,15.45138666,9.072780218,8.799911125,11.47558919,9.394947348,6.166487135,5.311303688,4.563490712,4.193122262,8.805676148,5.705934977,3.964853274,6.201892471,9.082310856,4.045023623,9.389199551,9.338402061,13.87590279,13.76949139,4.045023623,9.876544856,8.59545844,11.06047635,16.42471664,8.422410045,9.091778946,11.19284733,10.83451321,8.875859978,10.58166464,7.107033285,6.896266189,9.664500085,2.923033098,9.140491927,10.03340126,8.466747313,7.416770839,4.718213306,3.08349777,14.20226812,13.44041302,6.286781369,8.875859978,10.4653822,9.383428763,7.684193197,5.49378174,7.049889378,7.483028683,4.563490712,9.474910966,8.027863071,8.199704912,11.71802226,12.52283657,12.94221498,7.0204456,9.021684497,9.079934092,12.20421312,13.59613429,7.769260912,7.525568228,18.63215968,9.877913637,5.464926877,4.327423353,16.29668994,6.130191006,5.824254944,7.29909463,5.603754582,11.56242701,9.826383336,4.668460271,9.637278616,12.47389303,10.50755353,9.519442126,9.138209181,8.71362117,11.23671644,12.21535473,8.752942336,8.894914718,9.789039219,5.374729068,3.590457759,13.74269565,8.743962878,9.806395158,13.67757678,13.85198683,3.359132213,8.309276007,5.629986123,4.563490712,4.261835012,4.120972476,4.193122262,7.24071172,4.718213306,5.49378174,8.403526332,3.879964376,7.490206286,6.148453212,8.11865861,3.22788768,4.944094714,4.120972476,4.507995599,4.450280101,9.738698934,6.303175807,15.07343373,7.249198186,8.878597541,3.479426447,5.278513753,6.990388366,6.286781369,8.337407442,7.587114316,5.868993259,3.359132213,3.22788768,6.610357317,5.405425865,3.22788768,3.879964376,8.164245184,6.486621948,5.603754582,9.869681403,4.616929971,7.232175038,6.073974996,4.985317377,6.412999085,4.450280101,6.0929581,5.754433494,8.59212658,5.868993259,7.53947383,4.766307595,4.616929971,5.405425865,7.249198186,4.766307595,4.507995599,4.390159109,8.268112157,8.384392165,7.232175038,11.10557351,4.901659447,12.36047921,3.789766567,6.542929389,9.306229131,15.47540554
A094,Her2,11.96430928,12.93462563,11.989988,13.70926366,10.78968719,10.02548527,10.09377291,5.699179943,11.84059557,9.021904887,9.83278343,9.519570501,11.90226426,4.675067487,14.85875862,3.057315051,4.738492867,8.471963841,6.147701287,13.35679942,15.51057681,8.611903902,7.440125388,12.38521608,8.840482653,7.127112018,6.480104826,5.254616491,5.934043676,9.878374242,5.835958676,5.379243146,6.075851002,8.319571933,3.753922907,8.807588878,11.13284031,12.86183555,13.3881933,5.276149653,10.04443202,7.648482701,11.08750651,17.21705864,9.437141529,4.913579573,8.397779097,11.09320436,7.763483546,10.43145514,7.022701296,7.401457879,9.62612295,2.286796897,9.028263883,11.1049091,8.316977157,9.477202602,5.16511834,4.608724992,15.40546129,14.68004538,8.10170917,8.764436134,10.61058021,10.80272859,9.170158957,6.292091197,7.873526324,8.065067326,3.980693769,9.009102184,8.214749108,8.845892766,10.60580482,11.3957825,11.74272844,6.983968901,10.11409289,10.08845771,14.40247173,11.51008883,7.648482701,7.744298488,18.16488586,10.30032484,4.176613979,4.608724992,16.68639291,6.147701287,5.493954804,6.896301582,5.821385875,12.12738972,9.374883606,3.408787421,10.58708216,12.47640347,10.18339643,9.642795668,9.416685961,8.368006174,11.42167616,11.6162635,8.680124257,8.953386423,10.11259749,6.313076222,6.281483097,14.85644312,8.511082371,10.16042195,13.3217981,13.74100546,3.980693769,10.14221505,5.583038348,4.642277551,4.993749922,5.61718657,3.153530366,8.014717351,4.828690676,4.885834583,7.351618898,5.650545167,7.336325168,4.503114804,8.316977157,3.408787421,2.954221558,5.475458461,5.776762884,4.913579573,10.63265868,6.67100927,14.21411736,8.385448295,8.464949102,4.221701869,4.913579573,7.430555236,6.570021462,8.951714702,7.988867701,6.292091197,3.8140439,3.057315051,7.988867701,6.832329253,2.447261569,3.057315051,9.391010202,7.509946837,6.384209399,10.61533984,4.221701869,7.202149071,6.875291089,3.92725451,7.487046435,6.4039052,5.974121115,5.583038348,9.20706217,7.487046435,7.844992488,5.437738795,5.437738795,4.539184058,7.922141587,5.379243146,4.466120596,4.993749922,7.156436097,7.144777892,7.351618898,11.4697754,4.707128696,12.90631564,4.885834583,7.449632474,7.949203483,15.28136872
A12L,Her2,12.43377774,13.40578579,12.43943537,14.63838344,8.859071936,10.11492936,7.96801708,4.267577361,12.63195043,8.788652983,8.957540746,9.248254261,12.17238335,2.653759998,13.01134532,3.035630633,5.794241222,9.710356663,5.70212302,12.56850751,14.87080891,7.700801265,7.472003236,10.97226857,8.715928819,5.935795366,5.569367811,4.528229116,5.357558728,11.34375797,4.504183642,4.350832865,7.269361771,8.266684328,4.14852469,7.934671334,11.12371009,11.35157004,14.96117645,5.723108045,9.768291082,7.812713882,8.42874667,16.36964076,8.047117951,5.603719316,8.546739699,11.68542988,7.142695611,7.870285412,6.99090883,7.60513303,9.511364064,2.563562189,10.17708434,10.8247472,8.375066366,9.811795845,7.72700898,6.583780468,15.5907046,15.38120994,5.794241222,7.708713689,9.798881608,9.14415509,9.086618203,7.998459401,5.908573897,6.360909938,4.117160519,9.098712119,8.964166223,8.557002817,10.09393706,11.02391899,11.46666656,6.56646792,9.671749371,8.608661266,13.79348575,15.02958107,8.531950281,8.011312003,18.54083995,11.0872506,4.209278721,4.295866406,15.93408702,6.640033015,5.626174166,8.404593845,5.231417698,13.58934922,10.22154326,3.101218975,12.47659635,12.46972544,10.51381234,8.545267561,11.89787152,8.662613005,11.82694499,11.60751554,7.505698283,7.706081033,9.173991741,6.623386349,4.922248834,14.7844768,8.680157688,8.108215085,12.84803184,12.69396668,4.707397962,8.324469888,6.519258962,6.022993808,6.730899396,5.899384726,4.14852469,6.845380071,5.784291561,3.949215882,6.859664297,5.774272805,7.567918594,6.741222839,7.846575839,3.390725592,4.052309375,5.774272805,5.69151492,4.052309375,8.151430421,4.575150163,14.8962214,8.104221463,8.62687028,3.442255893,4.209278721,7.635889321,6.715274387,8.617093993,6.964716975,7.638653106,7.385798911,3.540103216,7.870285412,6.29936385,5.410265779,3.492008928,7.668710339,6.249610815,7.119140883,10.02748202,2.738648896,6.667357601,6.333879732,2.563562189,6.688850663,7.765448955,5.410265779,4.209278721,6.986576409,5.823684999,6.869109142,4.769237215,5.764183988,5.060576991,6.537143841,5.833367553,6.031430645,4.551880384,11.17458699,11.14403352,8.740579784,13.74120275,7.283558147,11.79988506,5.435914366,7.244176929,6.845380071,13.28711304
A0I9,Her2,12.25914566,13.23977083,12.29479178,14.63389884,10.02442232,9.170647755,9.791537525,4.319690606,11.17398835,9.426741872,8.834390771,10.47970403,12.89929869,4.677738126,13.81934002,2.924830988,4.319690606,9.433799506,5.863430444,13.4854115,15.16843475,9.013079397,8.315875632,11.58026233,8.532983116,6.403563163,6.106581425,4.319690606,4.739799094,10.61314606,5.820995177,4.856444013,5.716837946,7.994902227,5.685643324,8.864301373,11.14058867,11.71816334,15.19219208,5.288884559,10.32064277,6.831721584,9.852499227,15.90104371,8.48396019,8.556883731,8.162881822,11.45693434,8.01072141,9.184661416,7.57295551,7.529693046,10.85403459,4.14722341,8.375736735,9.750673138,8.543896141,7.627324365,5.225225922,3.124139796,14.76343674,14.16210735,6.68169614,8.853815355,9.678233472,9.271262641,9.320325455,6.058686735,6.773569831,6.921487545,5.427331329,8.078336107,7.819199664,8.636529824,10.37848269,11.17328571,11.58052733,6.83882847,10.1575628,9.874279457,13.84388741,13.73727573,10.12377617,7.043387599,18.49281896,11.27306734,4.612886982,4.645676917,16.15182846,6.859941458,5.762400523,6.469151504,5.329814823,11.77252637,8.966794281,3.379396852,10.72668901,13.19884238,10.97225789,9.841042212,10.32127721,8.664799071,12.00332776,12.07636438,8.947198801,8.907190829,11.08675598,4.769856328,2.924830988,16.73545097,9.874279457,11.27666999,12.96136078,13.75258534,5.369615831,8.787410951,5.944730546,6.802938683,5.309494838,5.408348225,4.398762177,6.241405849,4.938127811,5.553647779,7.57721125,6.633467859,7.635509891,7.405957678,8.365930784,5.621154598,4.359768045,5.904653106,5.685643324,4.319690606,9.448973623,6.780968283,12.72842399,6.53188726,8.735045564,4.052586535,4.709102297,8.256079711,8.16004745,9.850742521,8.550404551,6.921487545,4.0028335,4.100680824,7.480556268,6.592008252,4.319690606,4.359768045,8.378177844,6.450714256,4.709102297,9.483393427,2.813799676,8.361002701,5.891042675,4.319690606,6.058686735,5.369615831,6.941432956,4.579334422,8.435558533,6.164296923,7.851181898,4.769856328,5.931494719,4.856444013,6.941432956,6.450714256,4.739799094,4.319690606,10.01504145,10.04146375,6.665798513,11.66891732,8.090296342,11.99956713,4.544982917,7.227935209,8.320960025,14.75001063
A0EE,Her2,11.89945291,12.89442216,11.89274133,13.59172913,11.89069247,10.42432436,9.928989319,5.543501235,12.03786924,10.53265526,9.260356118,7.34915185,10.94402787,4.601917921,14.39883308,3.482618992,6.549450501,9.236584939,6.075849109,18.03197838,15.00430404,9.322474355,8.840170997,12.61252373,7.534531081,6.331997129,4.774385117,5.194493606,3.982190002,9.481841469,4.814462556,5.132432637,5.824310342,6.848639671,4.457528011,8.936386312,12.02858204,12.05809304,11.1601564,4.239347841,9.914080573,8.446411979,9.135402165,16.61227396,8.023381689,5.613322684,9.822468995,10.55795982,5.311138524,9.313762402,8.188787487,10.2589953,10.61509656,4.64700581,10.09682111,10.23335485,7.175384783,8.098343747,4.050902752,2.325077715,16.09363584,15.13012394,6.425537897,9.879076146,12.99457608,9.710110456,7.979989094,6.246689817,6.986581771,7.167669818,3.982190002,9.833481988,8.697440532,9.245774111,8.487275355,9.348298942,9.722011766,8.036148985,12.20901334,11.92026346,12.91083475,12.12610202,12.32908205,8.319866289,17.20529773,11.71491585,3.379525499,4.733162454,15.11766468,6.932977027,5.679920433,10.61367763,6.275689688,11.23543217,8.628858464,4.814462556,10.30279795,13.21575123,9.623933384,9.88732014,8.410907625,8.361039929,11.64301207,12.4054853,9.947129535,9.970597594,10.29485163,2.872565511,3.753921014,13.29921649,10.59941107,10.41376404,13.75894398,13.69387796,5.034028933,9.026584121,6.896101025,4.601917921,3.753921014,3.753921014,0.946566092,7.826761821,5.937520953,5.034028933,8.778190029,6.476387039,8.852253941,4.64700581,8.992052748,4.690727188,2.872565511,4.774385117,5.100371428,3.01695542,9.606918602,7.638658468,14.59750563,7.402715127,6.124483884,3.268494187,3.834091363,7.75134247,8.16960243,10.58789535,10.825843,7.046702763,6.641446285,3.669032117,4.928418745,6.584639929,3.379525499,4.405997711,9.103407617,7.06342985,7.610479934,10.4428207,2.531528593,9.070687404,8.057179898,4.891424538,7.055090549,3.578834308,5.519455761,5.613322684,6.451186485,5.955554875,7.198285185,5.973366151,6.451186485,7.096313212,5.72267008,4.690727188,3.982190002,6.00834229,10.89580919,10.92069384,9.045650853,12.78364207,7.362730257,13.01541153,6.923846016,6.896101025,9.44561469,15.13637521
A135,Her2,12.26906837,13.25863145,12.26294089,14.1519854,11.69488169,9.701830471,10.00835745,3.91221103,12.23219207,8.5896896,8.818595328,12.09007638,13.60461547,4.599743265,13.35019301,3.492102542,4.889249882,9.560010255,5.659768036,16.71891539,16.30118847,9.980565049,9.616442328,12.88867717,10.0123477,6.657504984,6.178405777,4.964407242,4.212720142,10.54126082,5.290722654,4.809960972,6.080447682,9.459673848,5.267167926,9.175640858,10.27954531,12.17153308,15.57774798,3.785298918,10.53880387,7.009466964,9.346224654,16.08185588,7.415157957,4.826171199,10.25916792,12.74353494,8.086348283,8.736282098,6.7623156,6.86002481,9.075794505,2.551808788,8.804346373,10.59664593,10.65792958,9.173266702,5.370261419,3.014780764,14.43113331,14.2331778,5.854108076,8.321780617,9.900058436,9.614693606,8.433129477,6.616151021,6.639271629,6.840207259,5.063454611,9.192932969,8.820619454,8.623705937,11.66815275,12.48983862,12.89114723,6.246237268,4.889249882,4.522264512,12.94745871,12.12888032,12.14087785,7.075370744,17.8283488,7.044528107,4.77698365,5.370261419,16.29236731,6.394923473,5.313898976,6.316770012,7.633526121,11.33378869,9.664001713,3.492102542,9.941105832,13.5383235,10.43626811,8.914581935,9.683596243,9.025788715,11.75895505,11.5300941,7.186276473,7.277520472,9.980112367,3.881514233,1.590282936,13.91687504,9.5533311,8.847670778,12.72345895,13.76259529,5.290722654,8.648986784,5.764420188,5.156136613,4.6732723,5.231098671,5.517281105,7.393564363,5.381274411,5.168903909,7.148099294,6.299457464,6.848166976,6.749623186,7.85311959,3.492102542,2.699907427,5.347979971,5.392203972,3.492102542,9.999003734,5.772807974,14.28410228,7.956144887,9.995424399,4.375778424,6.060031845,6.36194615,7.722816487,9.178800333,1.429818263,5.302357354,6.89502452,4.083822408,6.917894669,5.517281105,3.319635346,4.136771288,7.894063684,5.721733789,6.529707495,8.992958444,4.110539747,8.750154272,6.281934636,5.64156344,10.4591867,6.389479334,7.173662666,5.063454611,8.720108217,5.900776135,7.379902376,4.284869927,4.760207937,4.842201309,7.151319597,6.816061172,5.03584238,4.934812459,8.337415889,8.323209028,8.313180323,12.57121168,5.982600358,12.29577891,4.502226759,6.356375892,10.45593482,16.25279028
